host_as_client_flow_count,client_dst_ip_diversity,client_dst_port_diversity,host_as_server_flow_count,host_pair_flow_count,src_ip,dst_ip,src_out_degree,src_in_degree,src_total_degree,dst_out_degree,dst_in_degree,dst_total_degree,edge_weight,src_clustering_coefficient,dst_clustering_coefficient,other_hosts_to_dst_count,src_to_other_hosts_count,possible_p2p_client,synchronized_flows_count
30233,1,169,8968.0,343,10.28.8.78,192.168.107.151,1,1,2,56,53,109,170,0.0,0.008771929824561403,199,0,0,82.0
8968,56,17,193.0,47,192.168.107.151,44.196.17.58,56,53,109,1,1,2,12,0.008771929824561403,0.0,0,321,1,
207,1,42,8968.0,61,3.232.80.56,192.168.107.151,1,1,2,56,53,109,42,0.0,0.008771929824561403,327,0,0,82.0
957,3,3,,341,192.168.107.187,224.0.0.252,3,0,3,0,11,11,341,0.0,0.0,235,3,0,
957,3,3,,341,192.168.107.187,224.0.0.252,3,0,3,0,11,11,341,0.0,0.0,235,3,0,
8968,56,17,649.0,68,192.168.107.151,52.45.88.155,56,53,109,1,1,2,34,0.008771929824561403,0.0,0,299,1,77.0
193,1,35,8968.0,47,44.196.17.58,192.168.107.151,1,1,2,56,53,109,35,0.0,0.008771929824561403,334,0,0,77.0
30233,1,169,8968.0,343,10.28.8.78,192.168.107.151,1,1,2,56,53,109,170,0.0,0.008771929824561403,199,0,0,77.0
8968,56,17,30233.0,343,192.168.107.151,10.28.8.78,56,53,109,1,1,2,173,0.008771929824561403,0.0,0,160,1,77.0
8968,56,17,30233.0,343,192.168.107.151,10.28.8.78,56,53,109,1,1,2,173,0.008771929824561403,0.0,0,160,1,
8968,56,17,30233.0,343,192.168.107.151,10.28.8.78,56,53,109,1,1,2,173,0.008771929824561403,0.0,0,160,1,
8968,56,17,30233.0,343,192.168.107.151,10.28.8.78,56,53,109,1,1,2,173,0.008771929824561403,0.0,0,160,1,
30233,1,169,8968.0,343,10.28.8.78,192.168.107.151,1,1,2,56,53,109,170,0.0,0.008771929824561403,199,0,0,
30233,1,169,8968.0,343,10.28.8.78,192.168.107.151,1,1,2,56,53,109,170,0.0,0.008771929824561403,199,0,0,
30233,1,169,8968.0,343,10.28.8.78,192.168.107.151,1,1,2,56,53,109,170,0.0,0.008771929824561403,199,0,0,
8968,56,17,30233.0,343,192.168.107.151,10.28.8.78,56,53,109,1,1,2,173,0.008771929824561403,0.0,0,160,1,83.0
30233,1,169,8968.0,343,10.28.8.78,192.168.107.151,1,1,2,56,53,109,170,0.0,0.008771929824561403,199,0,0,83.0
649,1,34,8968.0,68,52.45.88.155,192.168.107.151,1,1,2,56,53,109,34,0.0,0.008771929824561403,335,0,0,83.0
8968,56,17,30233.0,343,192.168.107.151,10.28.8.78,56,53,109,1,1,2,173,0.008771929824561403,0.0,0,160,1,84.0
30233,1,169,8968.0,343,10.28.8.78,192.168.107.151,1,1,2,56,53,109,170,0.0,0.008771929824561403,199,0,0,84.0
479,3,3,,172,192.168.107.186,224.0.0.252,3,0,3,0,11,11,172,0.0,0.0,404,2,0,
8968,56,17,20.0,4,192.168.107.151,20.189.172.73,56,53,109,1,1,2,2,0.008771929824561403,0.0,0,331,1,92.0
8968,56,17,20.0,4,192.168.107.151,20.189.172.73,56,53,109,1,1,2,2,0.008771929824561403,0.0,0,331,1,91.0
8968,56,17,30233.0,343,192.168.107.151,10.28.8.78,56,53,109,1,1,2,173,0.008771929824561403,0.0,0,160,1,
8968,56,17,30233.0,343,192.168.107.151,10.28.8.78,56,53,109,1,1,2,173,0.008771929824561403,0.0,0,160,1,
30233,1,169,8968.0,343,10.28.8.78,192.168.107.151,1,1,2,56,53,109,170,0.0,0.008771929824561403,199,0,0,
30233,1,169,8968.0,343,10.28.8.78,192.168.107.151,1,1,2,56,53,109,170,0.0,0.008771929824561403,199,0,0,
8968,56,17,60.0,12,192.168.107.151,140.82.112.22,56,53,109,1,1,2,6,0.008771929824561403,0.0,0,327,1,94.0
957,3,3,,341,192.168.107.187,224.0.0.252,3,0,3,0,11,11,341,0.0,0.0,235,3,0,60.0
20,1,2,8968.0,4,20.189.172.73,192.168.107.151,1,1,2,56,53,109,2,0.0,0.008771929824561403,367,0,0,61.0
20,1,2,8968.0,4,20.189.172.73,192.168.107.151,1,1,2,56,53,109,2,0.0,0.008771929824561403,367,0,0,61.0
60,1,6,8968.0,12,140.82.112.22,192.168.107.151,1,1,2,56,53,109,6,0.0,0.008771929824561403,363,0,0,67.0
8968,56,17,30233.0,343,192.168.107.151,10.28.8.78,56,53,109,1,1,2,173,0.008771929824561403,0.0,0,160,1,
8968,56,17,30233.0,343,192.168.107.151,10.28.8.78,56,53,109,1,1,2,173,0.008771929824561403,0.0,0,160,1,
8968,56,17,30233.0,343,192.168.107.151,10.28.8.78,56,53,109,1,1,2,173,0.008771929824561403,0.0,0,160,1,
30233,1,169,8968.0,343,10.28.8.78,192.168.107.151,1,1,2,56,53,109,170,0.0,0.008771929824561403,199,0,0,
30233,1,169,8968.0,343,10.28.8.78,192.168.107.151,1,1,2,56,53,109,170,0.0,0.008771929824561403,199,0,0,
30233,1,169,8968.0,343,10.28.8.78,192.168.107.151,1,1,2,56,53,109,170,0.0,0.008771929824561403,199,0,0,
30,4,4,,1,192.168.107.156,239.192.152.143,4,1,5,0,1,1,1,0.16666666666666666,0.0,0,4,0,87.0
8968,56,17,30233.0,343,192.168.107.151,10.28.8.78,56,53,109,1,1,2,173,0.008771929824561403,0.0,0,160,1,
8968,56,17,30233.0,343,192.168.107.151,10.28.8.78,56,53,109,1,1,2,173,0.008771929824561403,0.0,0,160,1,
8968,56,17,30233.0,343,192.168.107.151,10.28.8.78,56,53,109,1,1,2,173,0.008771929824561403,0.0,0,160,1,
30233,1,169,8968.0,343,10.28.8.78,192.168.107.151,1,1,2,56,53,109,170,0.0,0.008771929824561403,199,0,0,
30233,1,169,8968.0,343,10.28.8.78,192.168.107.151,1,1,2,56,53,109,170,0.0,0.008771929824561403,199,0,0,
8968,56,17,30233.0,343,192.168.107.151,10.28.8.78,56,53,109,1,1,2,173,0.008771929824561403,0.0,0,160,1,89.0
30233,1,169,8968.0,343,10.28.8.78,192.168.107.151,1,1,2,56,53,109,170,0.0,0.008771929824561403,199,0,0,89.0
30233,1,169,8968.0,343,10.28.8.78,192.168.107.151,1,1,2,56,53,109,170,0.0,0.008771929824561403,199,0,0,
8968,56,17,28.0,10,192.168.107.151,13.107.5.93,56,53,109,1,1,2,5,0.008771929824561403,0.0,0,328,1,92.0
28,1,5,8968.0,10,13.107.5.93,192.168.107.151,1,1,2,56,53,109,5,0.0,0.008771929824561403,364,0,0,89.0
12,1,1,,1,192.168.107.235,224.0.0.251,1,0,1,0,57,57,1,0.0,0.008771929824561403,57,0,0,89.0
8968,56,17,15.0,4,192.168.107.151,13.107.246.50,56,53,109,1,1,2,2,0.008771929824561403,0.0,0,331,1,87.0
8968,56,17,30233.0,343,192.168.107.151,10.28.8.78,56,53,109,1,1,2,173,0.008771929824561403,0.0,0,160,1,
8968,56,17,30233.0,343,192.168.107.151,10.28.8.78,56,53,109,1,1,2,173,0.008771929824561403,0.0,0,160,1,
8968,56,17,30233.0,343,192.168.107.151,10.28.8.78,56,53,109,1,1,2,173,0.008771929824561403,0.0,0,160,1,
30233,1,169,8968.0,343,10.28.8.78,192.168.107.151,1,1,2,56,53,109,170,0.0,0.008771929824561403,199,0,0,
15,1,2,8968.0,4,13.107.246.50,192.168.107.151,1,1,2,56,53,109,2,0.0,0.008771929824561403,367,0,0,87.0
30233,1,169,8968.0,343,10.28.8.78,192.168.107.151,1,1,2,56,53,109,170,0.0,0.008771929824561403,199,0,0,
30233,1,169,8968.0,343,10.28.8.78,192.168.107.151,1,1,2,56,53,109,170,0.0,0.008771929824561403,199,0,0,
8968,56,17,31.0,4,192.168.107.151,4.249.131.160,56,53,109,1,1,2,2,0.008771929824561403,0.0,0,331,1,87.0
479,3,3,,172,192.168.107.186,224.0.0.252,3,0,3,0,11,11,172,0.0,0.0,404,2,0,82.0
479,3,3,,172,192.168.107.186,224.0.0.252,3,0,3,0,11,11,172,0.0,0.0,404,2,0,82.0
8968,56,17,37.0,4,192.168.107.151,140.82.112.21,56,53,109,1,1,2,2,0.008771929824561403,0.0,0,331,1,82.0
8968,56,17,31.0,4,192.168.107.151,4.249.131.160,56,53,109,1,1,2,2,0.008771929824561403,0.0,0,331,1,90.0
31,1,2,8968.0,4,4.249.131.160,192.168.107.151,1,1,2,56,53,109,2,0.0,0.008771929824561403,367,0,0,88.0
8968,56,17,30233.0,343,192.168.107.151,10.28.8.78,56,53,109,1,1,2,173,0.008771929824561403,0.0,0,160,1,
30233,1,169,8968.0,343,10.28.8.78,192.168.107.151,1,1,2,56,53,109,170,0.0,0.008771929824561403,199,0,0,
957,3,3,,341,192.168.107.187,224.0.0.252,3,0,3,0,11,11,341,0.0,0.0,235,3,0,
37,1,2,8968.0,4,140.82.112.21,192.168.107.151,1,1,2,56,53,109,2,0.0,0.008771929824561403,367,0,0,88.0
8968,56,17,30233.0,343,192.168.107.151,10.28.8.78,56,53,109,1,1,2,173,0.008771929824561403,0.0,0,160,1,
30233,1,169,8968.0,343,10.28.8.78,192.168.107.151,1,1,2,56,53,109,170,0.0,0.008771929824561403,199,0,0,
8968,56,17,28.0,10,192.168.107.151,13.107.5.93,56,53,109,1,1,2,5,0.008771929824561403,0.0,0,328,1,88.0
8968,56,17,92.0,18,192.168.107.151,52.168.117.170,56,53,109,1,1,2,9,0.008771929824561403,0.0,0,324,1,88.0
8968,56,17,30233.0,343,192.168.107.151,10.28.8.78,56,53,109,1,1,2,173,0.008771929824561403,0.0,0,160,1,
8968,56,17,30233.0,343,192.168.107.151,10.28.8.78,56,53,109,1,1,2,173,0.008771929824561403,0.0,0,160,1,
8968,56,17,30233.0,343,192.168.107.151,10.28.8.78,56,53,109,1,1,2,173,0.008771929824561403,0.0,0,160,1,
30233,1,169,8968.0,343,10.28.8.78,192.168.107.151,1,1,2,56,53,109,170,0.0,0.008771929824561403,199,0,0,
30233,1,169,8968.0,343,10.28.8.78,192.168.107.151,1,1,2,56,53,109,170,0.0,0.008771929824561403,199,0,0,
30233,1,169,8968.0,343,10.28.8.78,192.168.107.151,1,1,2,56,53,109,170,0.0,0.008771929824561403,199,0,0,
8968,56,17,30233.0,343,192.168.107.151,10.28.8.78,56,53,109,1,1,2,173,0.008771929824561403,0.0,0,160,1,87.0
8968,56,17,30233.0,343,192.168.107.151,10.28.8.78,56,53,109,1,1,2,173,0.008771929824561403,0.0,0,160,1,86.0
957,3,3,,341,192.168.107.187,224.0.0.252,3,0,3,0,11,11,341,0.0,0.0,235,3,0,
30233,1,169,8968.0,343,10.28.8.78,192.168.107.151,1,1,2,56,53,109,170,0.0,0.008771929824561403,199,0,0,84.0
28,1,5,8968.0,10,13.107.5.93,192.168.107.151,1,1,2,56,53,109,5,0.0,0.008771929824561403,364,0,0,82.0
8968,56,17,30233.0,343,192.168.107.151,10.28.8.78,56,53,109,1,1,2,173,0.008771929824561403,0.0,0,160,1,
8968,56,17,30233.0,343,192.168.107.151,10.28.8.78,56,53,109,1,1,2,173,0.008771929824561403,0.0,0,160,1,
8968,56,17,30233.0,343,192.168.107.151,10.28.8.78,56,53,109,1,1,2,173,0.008771929824561403,0.0,0,160,1,
30233,1,169,8968.0,343,10.28.8.78,192.168.107.151,1,1,2,56,53,109,170,0.0,0.008771929824561403,199,0,0,
30233,1,169,8968.0,343,10.28.8.78,192.168.107.151,1,1,2,56,53,109,170,0.0,0.008771929824561403,199,0,0,
8968,56,17,30233.0,343,192.168.107.151,10.28.8.78,56,53,109,1,1,2,173,0.008771929824561403,0.0,0,160,1,81.0
30233,1,169,8968.0,343,10.28.8.78,192.168.107.151,1,1,2,56,53,109,170,0.0,0.008771929824561403,199,0,0,81.0
30233,1,169,8968.0,343,10.28.8.78,192.168.107.151,1,1,2,56,53,109,170,0.0,0.008771929824561403,199,0,0,
31,1,2,8968.0,4,4.249.131.160,192.168.107.151,1,1,2,56,53,109,2,0.0,0.008771929824561403,367,0,0,81.0
8968,56,17,30233.0,343,192.168.107.151,10.28.8.78,56,53,109,1,1,2,173,0.008771929824561403,0.0,0,160,1,
8968,56,17,30233.0,343,192.168.107.151,10.28.8.78,56,53,109,1,1,2,173,0.008771929824561403,0.0,0,160,1,
30233,1,169,8968.0,343,10.28.8.78,192.168.107.151,1,1,2,56,53,109,170,0.0,0.008771929824561403,199,0,0,
30233,1,169,8968.0,343,10.28.8.78,192.168.107.151,1,1,2,56,53,109,170,0.0,0.008771929824561403,199,0,0,
92,1,9,8968.0,18,52.168.117.170,192.168.107.151,1,1,2,56,53,109,9,0.0,0.008771929824561403,360,0,0,81.0
8968,56,17,30233.0,343,192.168.107.151,10.28.8.78,56,53,109,1,1,2,173,0.008771929824561403,0.0,0,160,1,
8968,56,17,30233.0,343,192.168.107.151,10.28.8.78,56,53,109,1,1,2,173,0.008771929824561403,0.0,0,160,1,
8968,56,17,30233.0,343,192.168.107.151,10.28.8.78,56,53,109,1,1,2,173,0.008771929824561403,0.0,0,160,1,
30233,1,169,8968.0,343,10.28.8.78,192.168.107.151,1,1,2,56,53,109,170,0.0,0.008771929824561403,199,0,0,
30233,1,169,8968.0,343,10.28.8.78,192.168.107.151,1,1,2,56,53,109,170,0.0,0.008771929824561403,199,0,0,
8968,56,17,30233.0,343,192.168.107.151,10.28.8.78,56,53,109,1,1,2,173,0.008771929824561403,0.0,0,160,1,81.0
30233,1,169,8968.0,343,10.28.8.78,192.168.107.151,1,1,2,56,53,109,170,0.0,0.008771929824561403,199,0,0,81.0
30233,1,169,8968.0,343,10.28.8.78,192.168.107.151,1,1,2,56,53,109,170,0.0,0.008771929824561403,199,0,0,
8968,56,17,60.0,12,192.168.107.151,140.82.112.22,56,53,109,1,1,2,6,0.008771929824561403,0.0,0,327,1,73.0
8968,56,17,30233.0,343,192.168.107.151,10.28.8.78,56,53,109,1,1,2,173,0.008771929824561403,0.0,0,160,1,73.0
30233,1,169,8968.0,343,10.28.8.78,192.168.107.151,1,1,2,56,53,109,170,0.0,0.008771929824561403,199,0,0,73.0
479,3,3,,172,192.168.107.186,224.0.0.252,3,0,3,0,11,11,172,0.0,0.0,404,2,0,
60,1,6,8968.0,12,140.82.112.22,192.168.107.151,1,1,2,56,53,109,6,0.0,0.008771929824561403,363,0,0,64.0
8968,56,17,30233.0,343,192.168.107.151,10.28.8.78,56,53,109,1,1,2,173,0.008771929824561403,0.0,0,160,1,
8968,56,17,30233.0,343,192.168.107.151,10.28.8.78,56,53,109,1,1,2,173,0.008771929824561403,0.0,0,160,1,
8968,56,17,30233.0,343,192.168.107.151,10.28.8.78,56,53,109,1,1,2,173,0.008771929824561403,0.0,0,160,1,
30233,1,169,8968.0,343,10.28.8.78,192.168.107.151,1,1,2,56,53,109,170,0.0,0.008771929824561403,199,0,0,
30233,1,169,8968.0,343,10.28.8.78,192.168.107.151,1,1,2,56,53,109,170,0.0,0.008771929824561403,199,0,0,
8968,56,17,30233.0,343,192.168.107.151,10.28.8.78,56,53,109,1,1,2,173,0.008771929824561403,0.0,0,160,1,61.0
30233,1,169,8968.0,343,10.28.8.78,192.168.107.151,1,1,2,56,53,109,170,0.0,0.008771929824561403,199,0,0,61.0
30233,1,169,8968.0,343,10.28.8.78,192.168.107.151,1,1,2,56,53,109,170,0.0,0.008771929824561403,199,0,0,
8968,56,17,30233.0,343,192.168.107.151,10.28.8.78,56,53,109,1,1,2,173,0.008771929824561403,0.0,0,160,1,61.0
30233,1,169,8968.0,343,10.28.8.78,192.168.107.151,1,1,2,56,53,109,170,0.0,0.008771929824561403,199,0,0,61.0
957,3,3,,341,192.168.107.187,224.0.0.252,3,0,3,0,11,11,341,0.0,0.0,235,3,0,47.0
132,2,2,,1,192.168.107.91,224.0.0.251,2,0,2,0,57,57,1,0.0,0.008771929824561403,57,1,0,43.0
86,2,2,,1,192.168.107.131,224.0.0.22,2,0,2,0,6,6,1,0.0,0.0,5,1,0,43.0
115,2,2,,1,192.168.107.248,224.0.0.251,2,0,2,0,57,57,1,0.0,0.008771929824561403,57,1,0,44.0
8968,56,17,30233.0,343,192.168.107.151,10.28.8.78,56,53,109,1,1,2,173,0.008771929824561403,0.0,0,160,1,
8968,56,17,30233.0,343,192.168.107.151,10.28.8.78,56,53,109,1,1,2,173,0.008771929824561403,0.0,0,160,1,
30233,1,169,8968.0,343,10.28.8.78,192.168.107.151,1,1,2,56,53,109,170,0.0,0.008771929824561403,199,0,0,
30233,1,169,8968.0,343,10.28.8.78,192.168.107.151,1,1,2,56,53,109,170,0.0,0.008771929824561403,199,0,0,
957,3,3,,341,192.168.107.187,224.0.0.252,3,0,3,0,11,11,341,0.0,0.0,235,3,0,
8968,56,17,30233.0,343,192.168.107.151,10.28.8.78,56,53,109,1,1,2,173,0.008771929824561403,0.0,0,160,1,
8968,56,17,30233.0,343,192.168.107.151,10.28.8.78,56,53,109,1,1,2,173,0.008771929824561403,0.0,0,160,1,
8968,56,17,30233.0,343,192.168.107.151,10.28.8.78,56,53,109,1,1,2,173,0.008771929824561403,0.0,0,160,1,
30233,1,169,8968.0,343,10.28.8.78,192.168.107.151,1,1,2,56,53,109,170,0.0,0.008771929824561403,199,0,0,
30233,1,169,8968.0,343,10.28.8.78,192.168.107.151,1,1,2,56,53,109,170,0.0,0.008771929824561403,199,0,0,
8968,56,17,30233.0,343,192.168.107.151,10.28.8.78,56,53,109,1,1,2,173,0.008771929824561403,0.0,0,160,1,36.0
30233,1,169,8968.0,343,10.28.8.78,192.168.107.151,1,1,2,56,53,109,170,0.0,0.008771929824561403,199,0,0,36.0
30233,1,169,8968.0,343,10.28.8.78,192.168.107.151,1,1,2,56,53,109,170,0.0,0.008771929824561403,199,0,0,
957,3,3,,341,192.168.107.187,224.0.0.252,3,0,3,0,11,11,341,0.0,0.0,235,3,0,
8968,56,17,30233.0,343,192.168.107.151,10.28.8.78,56,53,109,1,1,2,173,0.008771929824561403,0.0,0,160,1,
8968,56,17,30233.0,343,192.168.107.151,10.28.8.78,56,53,109,1,1,2,173,0.008771929824561403,0.0,0,160,1,
8968,56,17,30233.0,343,192.168.107.151,10.28.8.78,56,53,109,1,1,2,173,0.008771929824561403,0.0,0,160,1,
8968,56,17,30233.0,343,192.168.107.151,10.28.8.78,56,53,109,1,1,2,173,0.008771929824561403,0.0,0,160,1,46.0
30233,1,169,8968.0,343,10.28.8.78,192.168.107.151,1,1,2,56,53,109,170,0.0,0.008771929824561403,199,0,0,
30233,1,169,8968.0,343,10.28.8.78,192.168.107.151,1,1,2,56,53,109,170,0.0,0.008771929824561403,199,0,0,
8968,56,17,30233.0,343,192.168.107.151,10.28.8.78,56,53,109,1,1,2,173,0.008771929824561403,0.0,0,160,1,46.0
30233,1,169,8968.0,343,10.28.8.78,192.168.107.151,1,1,2,56,53,109,170,0.0,0.008771929824561403,199,0,0,46.0
30233,1,169,8968.0,343,10.28.8.78,192.168.107.151,1,1,2,56,53,109,170,0.0,0.008771929824561403,199,0,0,
8968,56,17,30.0,6,192.168.107.151,172.66.166.164,56,53,109,1,1,2,3,0.008771929824561403,0.0,0,330,1,49.0
8968,56,17,92.0,18,192.168.107.151,52.168.117.170,56,53,109,1,1,2,9,0.008771929824561403,0.0,0,324,1,49.0
30,1,3,8968.0,6,172.66.166.164,192.168.107.151,1,1,2,56,53,109,3,0.0,0.008771929824561403,366,0,0,50.0
14,1,1,,1,192.168.107.172,239.255.255.250,1,0,1,0,30,30,1,0.0,0.0,71,0,0,50.0
92,1,9,8968.0,18,52.168.117.170,192.168.107.151,1,1,2,56,53,109,9,0.0,0.008771929824561403,360,0,0,51.0
8968,56,17,,3,192.168.107.151,69.171.247.71,56,53,109,0,1,1,3,0.008771929824561403,0.0,0,330,1,49.0
36,1,1,,1,192.168.107.243,224.0.0.251,1,0,1,0,57,57,1,0.0,0.008771929824561403,57,0,0,49.0
86,2,2,,1,192.168.107.131,224.0.0.251,2,0,2,0,57,57,1,0.0,0.008771929824561403,57,1,0,57.0
479,3,3,,172,192.168.107.186,224.0.0.252,3,0,3,0,11,11,172,0.0,0.0,404,2,0,
307,2,3,,1,192.168.107.33,224.0.0.251,2,0,2,0,57,57,1,0.0,0.008771929824561403,57,6,1,59.0
8968,56,17,30233.0,343,192.168.107.151,10.28.8.78,56,53,109,1,1,2,173,0.008771929824561403,0.0,0,160,1,51.0
8968,56,17,30233.0,343,192.168.107.151,10.28.8.78,56,53,109,1,1,2,173,0.008771929824561403,0.0,0,160,1,
8968,56,17,30233.0,343,192.168.107.151,10.28.8.78,56,53,109,1,1,2,173,0.008771929824561403,0.0,0,160,1,
8968,56,17,30233.0,343,192.168.107.151,10.28.8.78,56,53,109,1,1,2,173,0.008771929824561403,0.0,0,160,1,
30233,1,169,8968.0,343,10.28.8.78,192.168.107.151,1,1,2,56,53,109,170,0.0,0.008771929824561403,199,0,0,
30233,1,169,8968.0,343,10.28.8.78,192.168.107.151,1,1,2,56,53,109,170,0.0,0.008771929824561403,199,0,0,
8968,56,17,30233.0,343,192.168.107.151,10.28.8.78,56,53,109,1,1,2,173,0.008771929824561403,0.0,0,160,1,50.0
30233,1,169,8968.0,343,10.28.8.78,192.168.107.151,1,1,2,56,53,109,170,0.0,0.008771929824561403,199,0,0,50.0
30233,1,169,8968.0,343,10.28.8.78,192.168.107.151,1,1,2,56,53,109,170,0.0,0.008771929824561403,199,0,0,
21,1,1,,1,192.168.107.254,224.0.0.5,1,0,1,0,1,1,1,0.0,0.0,0,0,0,51.0
10,3,3,,1,192.168.107.152,224.0.0.251,3,0,3,0,57,57,1,0.0,0.008771929824561403,57,3,0,44.0
10,3,3,,2,192.168.107.152,224.0.0.252,3,0,3,0,11,11,2,0.0,0.0,574,2,0,43.0
10,3,3,,2,192.168.107.152,224.0.0.252,3,0,3,0,11,11,2,0.0,0.0,574,2,0,43.0
8968,56,17,30233.0,343,192.168.107.151,10.28.8.78,56,53,109,1,1,2,173,0.008771929824561403,0.0,0,160,1,41.0
8968,56,17,92.0,18,192.168.107.151,52.168.117.170,56,53,109,1,1,2,9,0.008771929824561403,0.0,0,324,1,40.0
34,1,1,,9,192.168.107.183,239.255.255.250,1,0,1,0,30,30,9,0.0,0.0,63,0,0,41.0
92,1,9,8968.0,18,52.168.117.170,192.168.107.151,1,1,2,56,53,109,9,0.0,0.008771929824561403,360,0,0,41.0
8968,56,17,30233.0,343,192.168.107.151,10.28.8.78,56,53,109,1,1,2,173,0.008771929824561403,0.0,0,160,1,
8968,56,17,30233.0,343,192.168.107.151,10.28.8.78,56,53,109,1,1,2,173,0.008771929824561403,0.0,0,160,1,
8968,56,17,30233.0,343,192.168.107.151,10.28.8.78,56,53,109,1,1,2,173,0.008771929824561403,0.0,0,160,1,
30233,1,169,8968.0,343,10.28.8.78,192.168.107.151,1,1,2,56,53,109,170,0.0,0.008771929824561403,199,0,0,
30233,1,169,8968.0,343,10.28.8.78,192.168.107.151,1,1,2,56,53,109,170,0.0,0.008771929824561403,199,0,0,
8968,56,17,30233.0,343,192.168.107.151,10.28.8.78,56,53,109,1,1,2,173,0.008771929824561403,0.0,0,160,1,41.0
30233,1,169,8968.0,343,10.28.8.78,192.168.107.151,1,1,2,56,53,109,170,0.0,0.008771929824561403,199,0,0,41.0
30233,1,169,8968.0,343,10.28.8.78,192.168.107.151,1,1,2,56,53,109,170,0.0,0.008771929824561403,199,0,0,
28,1,2,,2,192.168.107.136,224.0.0.251,1,0,1,0,57,57,2,0.0,0.008771929824561403,56,0,0,40.0
28,1,2,,2,192.168.107.136,224.0.0.251,1,0,1,0,57,57,2,0.0,0.008771929824561403,56,0,0,40.0
957,3,3,,341,192.168.107.187,224.0.0.252,3,0,3,0,11,11,341,0.0,0.0,235,3,0,40.0
957,3,3,,341,192.168.107.187,224.0.0.252,3,0,3,0,11,11,341,0.0,0.0,235,3,0,40.0
957,3,3,,341,192.168.107.187,224.0.0.252,3,0,3,0,11,11,341,0.0,0.0,235,3,0,
8968,56,17,30.0,6,192.168.107.151,172.66.166.164,56,53,109,1,1,2,3,0.008771929824561403,0.0,0,330,1,40.0
30,1,3,8968.0,6,172.66.166.164,192.168.107.151,1,1,2,56,53,109,3,0.0,0.008771929824561403,366,0,0,32.0
957,3,3,,341,192.168.107.187,224.0.0.252,3,0,3,0,11,11,341,0.0,0.0,235,3,0,
8968,56,17,92.0,18,192.168.107.151,52.168.117.170,56,53,109,1,1,2,9,0.008771929824561403,0.0,0,324,1,31.0
34,1,1,,9,192.168.107.183,239.255.255.250,1,0,1,0,30,30,9,0.0,0.0,63,0,0,29.0
92,1,9,8968.0,18,52.168.117.170,192.168.107.151,1,1,2,56,53,109,9,0.0,0.008771929824561403,360,0,0,30.0
8968,56,17,7.0,2,192.168.107.151,10.28.12.57,56,53,109,1,1,2,1,0.008771929824561403,0.0,0,332,1,29.0
7,1,1,8968.0,2,10.28.12.57,192.168.107.151,1,1,2,56,53,109,1,0.0,0.008771929824561403,368,0,0,29.0
233,3,3,,1,192.168.107.213,224.0.0.251,3,1,4,0,57,57,1,0.3333333333333333,0.008771929824561403,57,2,0,28.0
479,3,3,,172,192.168.107.186,224.0.0.252,3,0,3,0,11,11,172,0.0,0.0,404,2,0,
220,4,6,,1,192.168.107.29,224.0.0.251,4,0,4,0,57,57,1,0.0,0.008771929824561403,57,43,1,19.0
957,3,3,,341,192.168.107.187,224.0.0.252,3,0,3,0,11,11,341,0.0,0.0,235,3,0,18.0
220,4,6,,33,192.168.107.29,224.0.0.252,4,0,4,0,11,11,33,0.0,0.0,543,11,1,16.0
220,4,6,,33,192.168.107.29,224.0.0.252,4,0,4,0,11,11,33,0.0,0.0,543,11,1,16.0
8968,56,17,38.0,2,192.168.107.151,57.155.141.115,56,53,109,1,1,2,1,0.008771929824561403,0.0,0,332,1,26.0
38,1,1,8968.0,2,57.155.141.115,192.168.107.151,1,1,2,56,53,109,1,0.0,0.008771929824561403,368,0,0,27.0
115,2,2,,1,192.168.107.248,192.168.107.255,2,0,2,0,7,7,1,0.0,0.0,13,1,0,24.0
479,3,3,,172,192.168.107.186,224.0.0.252,3,0,3,0,11,11,172,0.0,0.0,404,2,0,24.0
479,3,3,,172,192.168.107.186,224.0.0.252,3,0,3,0,11,11,172,0.0,0.0,404,2,0,24.0
957,3,3,,341,192.168.107.187,224.0.0.252,3,0,3,0,11,11,341,0.0,0.0,235,3,0,
957,3,3,,341,192.168.107.187,224.0.0.252,3,0,3,0,11,11,341,0.0,0.0,235,3,0,
8968,56,17,30233.0,343,192.168.107.151,10.28.8.78,56,53,109,1,1,2,173,0.008771929824561403,0.0,0,160,1,
8968,56,17,30233.0,343,192.168.107.151,10.28.8.78,56,53,109,1,1,2,173,0.008771929824561403,0.0,0,160,1,
30233,1,169,8968.0,343,10.28.8.78,192.168.107.151,1,1,2,56,53,109,170,0.0,0.008771929824561403,199,0,0,
17,2,2,,1,192.168.107.206,224.0.0.251,2,1,3,0,57,57,1,1.0,0.008771929824561403,57,1,0,21.0
8968,56,17,30233.0,343,192.168.107.151,10.28.8.78,56,53,109,1,1,2,173,0.008771929824561403,0.0,0,160,1,
30233,1,169,8968.0,343,10.28.8.78,192.168.107.151,1,1,2,56,53,109,170,0.0,0.008771929824561403,199,0,0,
8968,56,17,92.0,18,192.168.107.151,52.168.117.170,56,53,109,1,1,2,9,0.008771929824561403,0.0,0,324,1,21.0
30233,1,169,8968.0,343,10.28.8.78,192.168.107.151,1,1,2,56,53,109,170,0.0,0.008771929824561403,199,0,0,
8968,56,17,9.0,2,192.168.107.151,35.186.247.105,56,53,109,1,1,2,1,0.008771929824561403,0.0,0,332,1,21.0
